Distance_City_km,Square_Footage,Lot_Size,Num_Bedrooms,Num_Bathrooms,Num_Floors,Year_Built,House_Age,Condition,Has_Been_Renovated,Years_Since_Renovation,Garage_Spaces,Has_Pool,Has_Garden,Has_Basement,Has_Attic,Has_AC,School_Rating,Crime_Rate,Walkability_Score,Public_Transport,Energy_Rating_Num,Total_Rooms,Is_New,Luxury_Score,School_norm,Crime_norm,Location_Score,Price_Per_SqFt_EDA
-0.4535929683707715,0.6671219802209837,0.9736774864583606,-0.28842502303545103,-0.2362475267966499,-1.1351724612605945,0.6152303970741427,-0.6152303970741403,1.3273230336881314,1.415872464482854,-0.8579290701362523,0.46752196868981455,-0.596600539213493,0.7413749414932314,1.2011444923917578,1.5162351638729887,0.5605072504646202,0.5566110502567643,-0.46754125264260704,-1.1111863950940724,0.973672630917684,-0.35618110572571005,-0.2699541081050235,-0.29738085706659045,0.5030788439784989,0.5566110502567644,-0.46754125264260704,0.7220697751207342,0.36028305045794323
1.9023452002234975,-0.3057558775892563,0.6951840704204268,-1.1888738754388104,-1.4362349644939167,-1.1351724612605945,0.5087114050201863,-0.5087114050201839,-0.6436438840854283,-0.7062783019551473,-0.004628609565065747,1.6455300787743865,-0.596600539213493,0.7413749414932314,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,-0.5629418553779136,-0.23060843705070852,-0.37443467402842784,-0.9467523873579287,1.1840615136287105,-1.3138854022875912,-0.29738085706659045,0.5030788439784989,-0.5629418553779133,-0.23060843705070858,-0.23650657976990533,-0.5023337465947233
-0.7198006710367907,-1.3368693818177149,-1.4253703719599182,-0.28842502303545103,-0.2362475267966499,-1.1351724612605945,-0.4499595234654212,0.4499595234654236,-0.6436438840854283,-0.7062783019551473,0.8680650432918295,1.6455300787743865,-0.596600539213493,0.7413749414932314,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,-0.13644551037422684,-0.9117902818774167,1.3705036127059933,-1.1662295323037133,1.1840615136287105,-0.2699541081050235,-0.29738085706659045,0.5030788439784989,-0.1364455103742264,-0.9117902818774167,0.5434434985467357,0.8264681758099639
0.17199513289437324,0.3930718794293668,-0.44336254220524346,-0.28842502303545103,0.0037499607428037466,-1.1351724612605945,-0.7162570036003122,0.7162570036003146,0.3418395748013516,-0.7062783019551473,1.1104799468631892,0.46752196868981455,1.6761634196950517,0.7413749414932314,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,0.18342674837853862,0.7368672266162103,1.137845174474737,0.37011048231677734,-1.1263024154029202,-0.16556097868676667,-0.29738085706659045,1.7366821395579601,0.18342674837853867,0.7368672266162103,-0.387414985841042,-0.5475790540739147
-0.9726979885695087,-1.0302758315570935,-0.8665633214785742,-1.1888738754388104,-1.796231195803097,2.1227215979626366,-1.6749279320859196,1.674927932085922,-0.6436438840854283,-0.7062783019551473,1.9831735997200846,0.46752196868981455,-0.596600539213493,-1.3488451578709448,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,0.769859222758608,-0.3194582428976705,0.47864626615284467,0.31524119608033147,-1.1263024154029202,-1.4704750964149762,-0.29738085706659045,0.5030788439784989,0.7698592227586082,-0.3194582428976705,0.7690361668061392,-0.6831085100242755
-0.7730422115699944,0.4958406672262231,0.08086035857204361,-0.28842502303545103,-0.3562462705663762,0.4937745683510211,-1.4086304519510287,1.408630451951031,-0.6436438840854283,1.415872464482854,-1.0470126949219127,0.46752196868981455,-0.596600539213493,0.7413749414932314,1.2011444923917578,-0.6595282999806273,0.5605072504646202,0.8231712658840686,-0.18124743380239633,1.4092800190778692,0.973672630917684,-0.35618110572571005,-0.3221506728141517,-0.29738085706659045,0.5030788439784989,0.8231712658840689,-0.18124743380239633,0.7097507215639066,-0.5374663686843661
1.1702740178919449,0.4239025157684237,1.1570644908101373,0.6120238293679082,0.36374619205198366,-1.1351724612605945,-1.0358139797621813,1.0358139797621837,-1.6291273429722082,-0.7062783019551473,1.401377831148821,-0.7104861413947573,-0.596600539213493,0.7413749414932314,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,-1.629182717887131,0.13466298698680162,0.5949754852684728,-1.3857066772494973,-0.35618110572571005,0.5129943625319022,-0.29738085706659045,-0.7305244516009622,-1.6291827178871305,0.13466298698680157,-1.2474389122770617,-0.7436160551662648
0.278478213960781,0.3999231319491572,1.4091647399686589,0.6120238293679082,1.083738654670344,-1.1351724612605945,-1.461889947978007,1.4618899479780094,-1.6291273429722082,-0.7062783019551473,1.7892416768629966,0.46752196868981455,-0.596600539213493,-1.3488451578709448,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,-0.2963816397506093,-0.7538350714828178,0.47864626615284467,-0.6175366699392525,-1.8964237250801306,0.8261737507866728,-0.29738085706659045,0.5030788439784989,-0.29638163975060894,-0.7538350714828178,0.3193907119819358,-0.9621916527071547
0.025580896428062796,1.8763680499639932,2.3766108224795204,0.6120238293679082,0.0037499607428037466,-1.1351724612605945,-0.7162570036003122,0.7162570036003146,0.3418395748013516,1.415872464482854,-0.7997494932791258,0.46752196868981455,1.6761634196950517,0.7413749414932314,-0.8325393042503718,1.5162351638729887,0.5605072504646202,-0.24306959662514865,0.10504638503781441,-1.0724099887221963,-0.17858238004768345,1.1840615136287105,0.3564046684045171,-0.29738085706659045,1.7366821395579601,-0.24306959662514827,0.10504638503781445,-0.245745869937526,-0.8918754862186455
1.1170324773587408,-0.9771786245287177,0.028984134015957914,-1.1888738754388104,-1.1962374769544635,-1.1351724612605945,-0.6097380115463558,0.6097380115463582,-0.6436438840854283,1.415872464482854,-0.8191426855648347,0.46752196868981455,-0.596600539213493,0.7413749414932314,-0.8325393042503718,1.5162351638729887,-1.784098241674968,0.29005083462945996,-0.872301479278767,1.3705036127059933,-1.4954452497223896,-0.35618110572571005,-1.2094922728693343,-0.29738085706659045,-0.7305244516009622,0.29005083462946,-0.8723014792787671,0.8175424401861473,0.3269205921549126
-0.8662149075031012,-0.25779710995072336,0.758436660010742,-0.28842502303545103,0.2437474482822574,2.1227215979626366,0.34893291693925177,-0.34893291693924927,0.3418395748013516,-0.7062783019551473,0.14082033257775012,0.46752196868981455,1.6761634196950517,0.7413749414932314,-0.8325393042503718,1.5162351638729887,0.5605072504646202,0.5032990071313036,0.8454614337624973,0.8664103298716049,0.973672630917684,1.9541828233059209,-0.06116784926850982,-0.29738085706659045,1.7366821395579601,0.5032990071313037,0.8454614337624973,-0.2372765206172071,0.3056656174580757
-0.2273164211046554,-0.10021830199554366,-0.7282267226623456,-1.1888738754388104,-1.6762324520333702,0.4937745683510211,-0.130402547303552,0.13040254730355447,-0.6436438840854283,1.415872464482854,-0.7464182144934267,0.46752196868981455,-0.596600539213493,0.7413749414932314,-0.8325393042503718,-0.6595282999806273,-1.784098241674968,-1.7891188472635133,1.7833204954804287,0.6337518916403487,-0.06884380757479168,-0.35618110572571005,-1.4182785317058477,-0.29738085706659045,-0.7305244516009622,-1.789118847263513,1.783320495480429,-2.5178413103248976,0.022600963937205423
-0.2406268062379563,-0.2629355493405662,0.11862989048568495,1.5124726817712675,1.2037373984400708,-1.1351724612605945,0.24241392488529537,-0.2424139248852929,-0.6436438840854283,-0.7062783019551473,0.23778629400629403,1.6455300787743865,-0.596600539213493,-1.3488451578709448,-0.8325393042503718,1.5162351638729887,0.5605072504646202,0.023490619002155662,-0.7933238740814674,0.7113047043841008,0.973672630917684,-0.35618110572571005,1.4003359625870848,-0.29738085706659045,0.5030788439784989,0.023490619002156134,-0.7933238740814674,0.5734711915915028,0.20543493770362298
-0.600007204837082,-0.7339591600761577,-0.8897711061484019,-0.28842502303545103,-0.476245014336103,-1.1351724612605945,-1.0358139797621813,1.0358139797621837,-0.6436438840854283,-0.7062783019551473,1.401377831148821,0.46752196868981455,-0.596600539213493,-1.3488451578709448,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,1.3562916971386771,-0.892045880578092,-1.0724099887221963,0.04089476489810106,-0.35618110572571005,-0.37434723752328036,-0.29738085706659045,0.5030788439784989,1.3562916971386771,-0.892045880578092,1.5859434057932622,-0.3909727832654388
-0.9726979885695087,-1.8575645733217871,-1.201028453484916,-1.1888738754388104,-0.8362412456452832,0.4937745683510211,-0.130402547303552,0.13040254730355447,-0.6436438840854283,-0.7062783019551473,0.5771671590061977,0.46752196868981455,-0.596600539213493,0.7413749414932314,1.2011444923917578,1.5162351638729887,0.5605072504646202,-0.509629812252453,2.1485919195179393,1.6031620509372493,0.7541954859718994,0.4139402039515002,-1.0529025787419493,-0.29738085706659045,0.5030788439784989,-0.5096298122524526,2.1485919195179393,-1.868781176049549,2.151088773986128
0.10544320722786847,-0.3913965340866366,0.5108869568659119,1.5124726817712675,2.043728604828158,0.4937745683510211,1.0945658613169464,-1.094565861316944,0.3418395748013516,-0.7062783019551473,-0.5379413974220573,0.46752196868981455,-0.596600539213493,0.7413749414932314,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,0.8231712658840686,-0.7933238740814674,-0.8009751441190641,-0.5077980974663602,1.1840615136287105,1.765711915550983,-0.29738085706659045,0.5030788439784989,0.8231712658840689,-0.7933238740814674,1.139377714358266,0.6054296911649667
-0.8129733669698973,-0.3468633927079989,0.07904014016656692,-0.28842502303545103,-0.7162425018755566,-1.1351724612605945,-0.2369215393575084,0.23692153935751084,-1.6291273429722082,1.415872464482854,-0.877322262421961,-0.7104861413947573,-0.596600539213493,0.7413749414932314,-0.8325393042503718,-0.6595282999806273,-1.784098241674968,-1.0427502435070617,-0.9117902818774167,-0.37443467402842784,0.8639340584447922,0.4139402039515002,-0.47874036694153677,-0.29738085706659045,-1.9641277471804235,-1.0427502435070612,-0.9117902818774167,-0.09791722725559603,-0.4433894460661663
-0.8262837521031982,-0.8418663872628569,0.1045231978432406,1.5124726817712675,1.8037311172887045,0.4937745683510211,1.0413063652899683,-1.041306365289966,0.3418395748013516,-0.7062783019551473,-0.48945841670778534,0.46752196868981455,-0.596600539213493,-1.3488451578709448,1.2011444923917578,1.5162351638729887,0.5605072504646202,1.1963555677622952,-0.6847296669351807,0.47864626615284467,0.973672630917684,0.4139402039515002,1.6613187861327265,-0.29738085706659045,0.5030788439784989,1.196355567762295,-0.6847296669351807,1.3272432810998853,1.1193716105349663
-0.6399383602369849,0.7681779548878924,-0.042459438399002215,-0.28842502303545103,-0.3562462705663762,0.4937745683510211,-0.8227759956542685,0.822775995654271,-0.6436438840854283,-0.7062783019551473,1.2074459082917333,0.46752196868981455,-0.596600539213493,0.7413749414932314,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,-0.45631776912699185,-0.6946018675848431,1.0215159553591089,-0.06884380757479168,-0.35618110572571005,-0.3221506728141517,-0.29738085706659045,0.5030788439784989,-0.45631776912699146,-0.6946018675848431,0.16463260167429028,-0.6803615563136791
2.674347537954952,0.12587303115754028,0.22875310401702478,-0.28842502303545103,-0.5962437581058299,0.4937745683510211,1.3608633414518374,-1.360863341451835,1.3273230336881314,-0.7062783019551473,-0.780356300993417,-1.8884942514793293,1.6761634196950517,-1.3488451578709448,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,-0.2963816397506093,-0.9117902818774167,0.36231704703721657,-2.1538766845597426,-0.35618110572571005,-0.42654380223240856,-0.29738085706659045,0.5030788439784989,-0.29638163975060894,-0.9117902818774167,0.4302621939933831,-0.2322200409441371
-0.49352412377067445,-0.6054981753300873,-0.9384619484949034,-0.28842502303545103,-0.11624878302692307,0.4937745683510211,-0.2369215393575084,0.23692153935751084,0.3418395748013516,-0.7062783019551473,0.6741331204347416,0.46752196868981455,-0.596600539213493,0.7413749414932314,1.2011444923917578,1.5162351638729887,0.5605072504646202,1.409603740264138,-0.003547822108472544,-0.06422342305341966,-0.4529288112299138,1.9541828233059209,-0.21775754339589487,-0.29738085706659045,0.5030788439784989,1.4096037402641377,-0.003547822108472599,1.0000184209966543,0.18259674868936043
0.6245482274266058,0.518107237915542,1.2940359258222582,-1.1888738754388104,-0.95623998941501,0.4937745683510211,0.5087114050201863,-0.5087114050201839,1.3273230336881314,-0.7062783019551473,-0.004628609565065747,0.46752196868981455,-0.596600539213493,-1.3488451578709448,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,1.836100085267825,-0.7637072721324802,0.5174226725247207,-0.7272752424121443,1.1840615136287105,-1.1050991434510775,-0.29738085706659045,0.5030788439784989,1.8361000852678253,-0.7637072721324801,1.8354042403190194,-0.2651902781758697
1.6095167272908761,0.4564459652374282,-0.1930825114521984,-1.1888738754388104,-1.5562337082636435,-1.1351724612605945,1.0413063652899683,-1.041306365289966,1.3273230336881314,1.415872464482854,-0.901563752779097,-0.7104861413947573,-0.596600539213493,0.7413749414932314,-0.8325393042503718,-0.6595282999806273,0.5605072504646202,1.2496676108877558,-0.12201422990442173,-0.3356582676565518,-0.6175366699392525,1.1840615136287105,-1.3660819669967192,-0.29738085706659045,-0.7305244516009622,1.2496676108877558,-0.1220142299044218,0.9699907279518879,-0.9383006732509227
